fips_gridID,fips,gridID,CountyST,latitude,longitude,year,Tjfma,Tapr-may,Tan,PPTjfmam,PPTamjja,PPTjja,PPTan,pptRatioSummerWinter
04025_055866,4025,55866,yavapaiAZ,35.19655993,-112.8247731,-9999,6.229230952,12.83671546,12.47679844,12.13471429,14.85671429,12.18628571,35.10171429,1.004249909
04025_055867,4025,55867,yavapaiAZ,35.2122472,-112.7157226,-9999,6.064041667,12.68232084,12.2830467,12.42171429,15.22785714,12.39271429,35.97942857,0.997665379
04025_055868,4025,55868,yavapaiAZ,35.22783326,-112.6066275,-9999,5.953427381,12.59548478,12.17253241,12.62157143,15.46428571,12.50757143,36.56085714,0.990967844
04025_056323,4025,56323,yavapaiAZ,35.22068989,-113.2805379,-9999,7.75741131,14.40177049,14.10111667,11.91385714,13.23528571,10.82214286,32.77685714,0.908366008
04025_056324,4025,56324,yavapaiAZ,35.23679853,-113.1715473,-9999,7.219663095,13.86889227,13.54639638,11.88114286,13.66485714,11.17228571,33.24385714,0.94033763
04025_056325,4025,56325,yavapaiAZ,35.25280609,-113.0625109,-9999,6.933517262,13.57651288,13.2466114,11.885,13.93542857,11.40514286,33.56914286,0.959624977
04025_056326,4025,56326,yavapaiAZ,35.26871252,-112.9534292,-9999,6.496040476,13.12546956,12.7844425,11.84014286,14.37214286,11.78714286,34.02085714,0.995523703
04025_056327,4025,56327,yavapaiAZ,35.28451776,-112.8443022,-9999,6.167966667,12.78375995,12.42642587,11.76414286,14.63328571,11.95042857,34.13342857,1.015835044
04025_056328,4025,56328,yavapaiAZ,35.30022175,-112.7351304,-9999,6.039446429,12.68070492,12.29322579,11.99185714,14.88528571,12.09642857,34.82014286,1.008720203
04025_056784,4025,56784,yavapaiAZ,35.30856916,-113.3005966,-9999,7.509544643,14.18524941,13.86324388,11.62442857,13.23914286,10.79771429,32.317,0.928881297
04025_056785,4025,56785,yavapaiAZ,35.32469498,-113.191485,-9999,7.210046429,13.89257143,13.55503128,11.53385714,13.42742857,10.93485714,32.37842857,0.948065943
04025_056786,4025,56786,yavapaiAZ,35.34071962,-113.0823276,-9999,6.8312875,13.50066159,13.15229427,11.55757143,13.82871429,11.27828571,32.88342857,0.97583526
04025_056787,4025,56787,yavapaiAZ,35.35664303,-112.9731246,-9999,6.45352619,13.10955972,12.74590277,11.42814286,14.075,11.47057143,32.90328571,1.003712639
04025_057245,4025,57245,yavapaiAZ,35.39643789,-113.3207013,-9999,7.542523214,14.30601874,13.93984665,11.14842857,12.78257143,10.339,31.03042857,0.927395277
04025_057246,4025,57246,yavapaiAZ,35.41258095,-113.2114686,-9999,7.153133333,13.88905855,13.52165408,11.24728571,13.24157143,10.73328571,31.71057143,0.954300085
04025_057247,4025,57247,yavapaiAZ,35.42862275,-113.1021898,-9999,6.801157738,13.5151171,13.14034426,11.339,13.62942857,11.06228571,32.26314286,0.975596235
04025_057707,4025,57707,yavapaiAZ,35.50045664,-113.2314981,-9999,7.289916071,14.09492857,13.69773116,11.05985714,12.89942857,10.38428571,31.001,0.938916803
04027_040641,4027,40641,yumaAZ,32.09724576,-113.4636207,-9999,15.23914464,21.26893208,21.03350664,5.647142857,6.936857143,6.069428571,18.42242857,1.074778649
04027_040642,4027,40642,yumaAZ,32.11359458,-113.3589278,-9999,15.40491488,21.56659953,21.27119332,5.508285714,7.072142857,6.23,18.39414286,1.131023393
04027_041100,4027,41100,yumaAZ,32.15244119,-113.692576,-9999,15.34110536,21.43320843,21.16414119,5.133857143,5.842857143,5.041714286,16.15814286,0.982051924
04027_041101,4027,41101,yumaAZ,32.16900093,-113.5878578,-9999,15.4236619,21.57738876,21.28065905,5.191142857,6.228428571,5.429571429,16.77514286,1.045929881
04027_041102,4027,41102,yumaAZ,32.185463,-113.4830964,-9999,15.46902262,21.66490281,21.34782795,5.236714286,6.477428571,5.679571429,17.193,1.08456775
04027_041103,4027,41103,yumaAZ,32.20182734,-113.378292,-9999,15.56320417,21.8715726,21.50711915,5.181714286,6.759,5.974714286,17.47728571,1.153038156
04027_041560,4027,41560,yumaAZ,32.22393702,-113.8171037,-9999,15.38725298,21.50641686,21.22324498,4.901,5.362285714,4.592285714,15.15142857,0.93700994
04027_041561,4027,41561,yumaAZ,32.24061021,-113.7123177,-9999,15.57640774,21.85632436,21.49661448,4.754,5.552714286,4.817,15.19228571,1.013251998
04027_041562,4027,41562,yumaAZ,32.2571857,-113.6074881,-9999,15.5914881,21.89818033,21.53022677,4.803714286,5.793,5.056428571,15.60614286,1.052608101
04027_041563,4027,41563,yumaAZ,32.27366344,-113.5026151,-9999,15.66755655,22.07580913,21.6559002,4.813857143,6.062714286,5.331285714,15.96628571,1.107487313
04027_041564,4027,41564,yumaAZ,32.29004338,-113.397699,-9999,15.68330655,22.10301405,21.67680429,4.935,6.350857143,5.607,16.54242857,1.136170213
04027_042019,4027,42019,yumaAZ,32.27840205,-114.0466635,-9999,15.5081131,21.7126733,21.38501516,4.429428571,4.552571429,3.844428571,13.35814286,0.867928788
04027_042020,4027,42020,yumaAZ,32.29528655,-113.9418542,-9999,15.55745833,21.81137705,21.46067513,4.444857143,4.742428571,4.042,13.63385714,0.909365559
04027_042021,4027,42021,yumaAZ,32.31207337,-113.8370006,-9999,15.61727976,21.93248361,21.55446955,4.499285714,5.071571429,4.368428571,14.162,0.970916018
04027_042022,4027,42022,yumaAZ,32.32876246,-113.732103,-9999,15.68756964,22.10358431,21.67601419,4.395428571,5.155142857,4.475714286,14.12028571,1.018265731
04027_042023,4027,42023,yumaAZ,32.34535377,-113.6271618,-9999,15.70234762,22.14103981,21.70465912,4.547571429,5.542,4.845571429,14.86385714,1.065529482
04027_042024,4027,42024,yumaAZ,32.36184724,-113.522177,-9999,15.75145952,22.26433021,21.78948803,4.616857143,5.687714286,4.984857143,15.13957143,1.079707903
04027_042025,4027,42025,yumaAZ,32.37824284,-113.4171489,-9999,15.77200298,22.30206323,21.82014388,4.832,6.116,5.387714286,16.02914286,1.115007096
04027_042478,4027,42478,yumaAZ,32.33239524,-114.2765352,-9999,15.4942375,21.64461007,21.34527699,4.184571429,3.855285714,3.173428571,12.03671429,0.758364058
04027_042479,4027,42479,yumaAZ,32.34949123,-114.1717037,-9999,15.56674464,21.79755152,21.45674203,4.194571429,4.126428571,3.449571429,12.41728571,0.822389483
04027_042480,4027,42480,yumaAZ,32.36648956,-114.0668274,-9999,15.7104131,22.08491335,21.67471115,4.002428571,4.136428571,3.497714286,12.15542857,0.873897991
04027_042481,4027,42481,yumaAZ,32.38339018,-113.9619066,-9999,15.71714107,22.13710656,21.7061636,4.060571429,4.440714286,3.801428571,12.654,0.936180692
04027_042482,4027,42482,yumaAZ,32.40019305,-113.8569414,-9999,15.76592976,22.27030796,21.79387098,4.033142857,4.538714286,3.911428571,12.73457143,0.969821479
04027_042483,4027,42483,yumaAZ,32.4168981,-113.7519321,-9999,15.76900774,22.30053747,21.80997015,4.230142857,4.904285714,4.252428571,13.50942857,1.005268312
04027_042484,4027,42484,yumaAZ,32.43350529,-113.6468789,-9999,15.77437679,22.32162998,21.82499262,4.363142857,5.166714286,4.503857143,14.05314286,1.032250671
04027_042485,4027,42485,yumaAZ,32.45001457,-113.5417821,-9999,15.81543571,22.4376007,21.90684738,4.520714286,5.450285714,4.768428571,14.63657143,1.054795386
04027_042486,4027,42486,yumaAZ,32.46642589,-113.4366419,-9999,15.84353512,22.48713934,21.95204113,4.750428571,5.858571429,5.149285714,15.51314286,1.083962349
04027_042938,4027,42938,yumaAZ,32.40322347,-114.4018643,-9999,15.70850476,21.98200703,21.62400858,3.734857143,3.279428571,2.672857143,10.61728571,0.715651775
04027_042939,4027,42939,yumaAZ,32.42043348,-114.2969665,-9999,15.76009286,22.11627518,21.7169022,3.733428571,3.532428571,2.932571429,10.96028571,0.785490166
04027_042940,4027,42940,yumaAZ,32.43754581,-114.1920236,-9999,15.82049702,22.2887822,21.8326637,3.579428571,3.550714286,2.982142857,10.75414286,0.83313378
04027_042941,4027,42941,yumaAZ,32.45456042,-114.0870358,-9999,15.8059125,22.3208185,21.83610408,3.680714286,3.841857143,3.264142857,11.28471429,0.88682321
04027_042942,4027,42942,yumaAZ,32.47147723,-113.9820033,-9999,15.79839405,22.33349063,21.83927663,3.781857143,4.047428571,3.456,11.71514286,0.913836739
04027_042943,4027,42943,yumaAZ,32.48829621,-113.8769263,-9999,15.8123875,22.43008548,21.88998181,3.921714286,4.286285714,3.678714286,12.19671429,0.938037301
04027_042944,4027,42944,yumaAZ,32.5050173,-113.771805,-9999,15.81260952,22.44457728,21.90006934,4.059285714,4.522857143,3.901857143,12.70085714,0.961217667
04027_042945,4027,42945,yumaAZ,32.52164044,-113.6666397,-9999,15.8326881,22.55285597,21.96391246,4.206714286,4.750714286,4.118571429,13.207,0.979047102
04027_042946,4027,42946,yumaAZ,32.53816559,-113.5614307,-9999,15.85216548,22.59574824,22.00409754,4.418714286,5.136285714,4.484,14.022,1.014774821
04027_042947,4027,42947,yumaAZ,32.5545927,-113.456178,-9999,15.8738875,22.63615457,22.03922569,4.571,5.412285714,4.743428571,14.60628571,1.037722286
04027_042948,4027,42948,yumaAZ,32.5709217,-113.350882,-9999,15.89619821,22.73508899,22.11410568,4.757142857,5.740571429,5.065285714,15.28271429,1.064774775
04027_043397,4027,43397,yumaAZ,32.45648249,-114.6323338,-9999,15.74621726,21.94659016,21.64506756,3.641428571,2.847428571,2.262428571,9.888285714,0.621302472
04027_043398,4027,43398,yumaAZ,32.47390436,-114.5274159,-9999,15.79074762,22.07146136,21.7203496,3.577428571,2.926285714,2.347285714,9.890714286,0.656137689
04027_043399,4027,43399,yumaAZ,32.49122858,-114.4224523,-9999,15.92015655,22.36191569,21.93002635,3.342857143,2.974,2.444285714,9.635857143,0.731196581
04027_043400,4027,43400,yumaAZ,32.50845509,-114.3174431,-9999,15.89974048,22.38024941,21.92266868,3.355,3.126,2.596142857,9.863142857,0.773813072
04027_043401,4027,43401,yumaAZ,32.52558385,-114.2123886,-9999,15.88683036,22.46598829,21.94745479,3.403714286,3.293285714,2.763428571,10.14957143,0.811886175
04027_043402,4027,43402,yumaAZ,32.54261479,-114.107289,-9999,15.85696131,22.46405504,21.92793766,3.513285714,3.496,2.948571429,10.56142857,0.839263205
04027_043403,4027,43403,yumaAZ,32.55954787,-114.0021445,-9999,15.82950595,22.4768911,21.91684217,3.679285714,3.793142857,3.223428571,11.17685714,0.876101728
04027_043404,4027,43404,yumaAZ,32.57638303,-113.8969554,-9999,15.811875,22.54103396,21.93715318,3.763571429,3.892571429,3.314857143,11.38814286,0.88077434
04027_043405,4027,43405,yumaAZ,32.59312021,-113.791722,-9999,15.8142619,22.57141218,21.95837317,3.948714286,4.230142857,3.629142857,12.09542857,0.919069498
04027_043406,4027,43406,yumaAZ,32.60975937,-113.6864443,-9999,15.80407321,22.65763934,22.00632028,4.091,4.442142857,3.840571429,12.56328571,0.938785487
04027_043407,4027,43407,yumaAZ,32.62630046,-113.5811228,-9999,15.81281607,22.67894145,22.0298648,4.223142857,4.719714286,4.104857143,13.12728571,0.97199107
04027_043408,4027,43408,yumaAZ,32.64274342,-113.4757575,-9999,15.83980119,22.7228911,22.07385062,4.463428571,5.135428571,4.498,14.02628571,1.007745487
04027_043409,4027,43409,yumaAZ,32.6590882,-113.3703487,-9999,15.85952679,22.77292506,22.11845427,4.614428571,5.315285714,4.677142857,14.49657143,1.01359091
04027_043857,4027,43857,yumaAZ,32.52690141,-114.7581734,-9999,16.08994702,22.33426815,22.02105594,3.384,2.474428571,1.955571429,9.029857143,0.577887538
04027_043858,4027,43858,yumaAZ,32.54443769,-114.6531903,-9999,16.0479875,22.36519672,22.02432499,3.345142857,2.621428571,2.107857143,9.185428571,0.630124701
04027_043859,4027,43859,yumaAZ,32.56187629,-114.548161,-9999,16.06223571,22.4793185,22.08085684,3.249857143,2.718714286,2.211142857,9.160285714,0.680381555
04027_043860,4027,43860,yumaAZ,32.57921716,-114.4430858,-9999,16.12810417,22.64085831,22.18028617,3.181857143,2.733428571,2.243857143,9.101857143,0.70520361
04027_043861,4027,43861,yumaAZ,32.59646024,-114.3379649,-9999,16.00486488,22.57800117,22.0712305,3.246428571,2.916714286,2.418571429,9.427571429,0.744994499
04027_043862,4027,43862,yumaAZ,32.61360549,-114.2327985,-9999,15.96669405,22.61421663,22.06117434,3.316428571,2.987,2.484428571,9.603571429,0.749127719
04027_043863,4027,43863,yumaAZ,32.63065284,-114.127587,-9999,15.84323095,22.5480445,21.95622908,3.441714286,3.256857143,2.731,10.10728571,0.793499917
04027_043864,4027,43864,yumaAZ,32.64760225,-114.0223304,-9999,15.7731625,22.57880913,21.93718597,3.497142857,3.330142857,2.797857143,10.22585714,0.80004085
04027_043865,4027,43865,yumaAZ,32.66445365,-113.917029,-9999,15.72730655,22.60098712,21.93012113,3.626571429,3.605571429,3.052142857,10.72914286,0.841605609
04027_043866,4027,43866,yumaAZ,32.68120701,-113.8116831,-9999,15.74200179,22.64891101,21.96452411,3.806142857,3.934714286,3.364857143,11.43014286,0.884059603
04027_043867,4027,43867,yumaAZ,32.69786225,-113.7062929,-9999,15.73876012,22.70416042,21.99850648,3.912714286,4.045714286,3.480714286,11.71214286,0.889590712
04027_043868,4027,43868,yumaAZ,32.71441935,-113.6008586,-9999,15.77841607,22.7365281,22.04641865,4.152,4.423571429,3.839571429,12.59771429,0.924752271
04027_043869,4027,43869,yumaAZ,32.73087823,-113.4953804,-9999,15.79036012,22.76985129,22.08473779,4.299571429,4.562428571,3.980428571,13.01428571,0.925773333
04027_043870,4027,43870,yumaAZ,32.74723885,-113.3898587,-9999,15.82270952,22.78679391,22.11853776,4.580714286,5.056,4.441714286,14.10385714,0.969655387
04027_044318,4027,44318,yumaAZ,32.61482322,-114.7791875,-9999,16.3881631,22.724637,22.36951988,3.035714286,2.161,1.719428571,8.111428571,0.5664
04027_044319,4027,44319,yumaAZ,32.63237638,-114.6740929,-9999,16.28290655,22.68095785,22.30332574,3.071428571,2.411142857,1.958857143,8.495857143,0.637767442
04027_044320,4027,44320,yumaAZ,32.64983178,-114.568952,-9999,16.92125952,23.421137,22.96753294,2.982428571,2.301714286,1.831857143,8.172571429,0.614216602
04027_044321,4027,44321,yumaAZ,32.66718937,-114.463765,-9999,16.43994524,23.00966042,22.51442104,3.161142857,2.587714286,2.113857143,8.861714286,0.668700289
04027_044322,4027,44322,yumaAZ,32.68444909,-114.3585322,-9999,16.27898452,22.89407963,22.36675984,3.228571429,2.717857143,2.235571429,9.121,0.692433628
04027_044323,4027,44323,yumaAZ,32.70161089,-114.2532538,-9999,16.17035357,22.905863,22.30550983,3.327428571,2.861857143,2.366285714,9.437285714,0.711145458
04027_044324,4027,44324,yumaAZ,32.71867473,-114.14793,-9999,15.96945833,22.75068735,22.12535504,3.376,3.026714286,2.523142857,9.728857143,0.747376439
04027_044325,4027,44325,yumaAZ,32.73564053,-114.042561,-9999,15.81181905,22.71790281,22.03566779,3.473714286,3.226857143,2.707,10.05585714,0.779281132
04027_044326,4027,44326,yumaAZ,32.75250825,-113.9371471,-9999,15.6673506,22.65916393,21.93488449,3.546,3.403428571,2.865,10.28414286,0.807952623
04027_044327,4027,44327,yumaAZ,32.76927784,-113.8316885,-9999,15.67984345,22.67719906,21.95254924,3.673857143,3.611,3.067142857,10.74285714,0.834856321
04027_044328,4027,44328,yumaAZ,32.78594924,-113.7261855,-9999,15.72022202,22.71420023,22.00397527,3.933428571,3.922142857,3.364285714,11.55785714,0.855306167
04027_044329,4027,44329,yumaAZ,32.80252241,-113.6206382,-9999,15.7395631,22.74037588,22.03529004,4.064142857,4.089857143,3.527714286,12.002,0.86800942
04027_044330,4027,44330,yumaAZ,32.81899728,-113.515047,-9999,15.7346375,22.73336534,22.04869058,4.313857143,4.381571429,3.809285714,12.79814286,0.883034739
04027_044331,4027,44331,yumaAZ,32.8353738,-113.409412,-9999,15.74230714,22.72203044,22.05162273,4.501857143,4.715714286,4.123285714,13.53142857,0.915907721
04027_044780,4027,44780,yumaAZ,32.72029872,-114.6950418,-9999,16.59315952,22.99559016,22.5596447,2.876714286,2.022857143,1.618428571,7.697857143,0.562596216
04027_044782,4027,44782,yumaAZ,32.75514537,-114.4844901,-9999,16.92871726,23.55478337,23.00241129,3.075857143,2.323571429,1.87,8.393,0.607960615
04027_044783,4027,44783,yumaAZ,32.7724218,-114.3791451,-9999,16.72544107,23.46228103,22.85501743,3.261571429,2.532714286,2.057857143,8.926428571,0.630940388
04027_044784,4027,44784,yumaAZ,32.78960023,-114.2737544,-9999,16.49316071,23.26600234,22.6427603,3.352142857,2.744,2.255285714,9.336428571,0.672789261
04027_044785,4027,44785,yumaAZ,32.80668061,-114.1683181,-9999,16.15253571,22.98042974,22.33022089,3.467428571,3.086,2.574857143,9.936142857,0.742584047
04027_044786,4027,44786,yumaAZ,32.82366288,-114.0628365,-9999,16.04250417,22.91814169,22.25035622,3.624571429,3.354428571,2.82,10.47942857,0.778023017
04027_044787,4027,44787,yumaAZ,32.84054699,-113.9573099,-9999,15.81960774,22.7644637,22.06974945,3.724285714,3.567142857,3.014285714,10.84014286,0.809359417
04027_044788,4027,44788,yumaAZ,32.85733288,-113.8517384,-9999,15.74794286,22.71823419,22.02196747,3.936428571,3.861714286,3.284142857,11.50528571,0.834295046
04027_044789,4027,44789,yumaAZ,32.87402051,-113.7461223,-9999,15.72034583,22.69188642,22.00120158,4.009714286,3.977571429,3.401857143,11.747,0.848403876
04027_044790,4027,44790,yumaAZ,32.89060981,-113.6404619,-9999,15.70115952,22.67222717,21.99743451,4.169285714,4.173428571,3.594285714,12.24428571,0.862086688
04027_044791,4027,44791,yumaAZ,32.90710074,-113.5347573,-9999,15.6599119,22.61135714,21.95588348,4.355428571,4.377714286,3.783285714,12.79571429,0.868636841
04027_044792,4027,44792,yumaAZ,32.92349324,-113.4290088,-9999,15.65279464,22.61707026,21.96405158,4.575571429,4.687714286,4.085285714,13.575,0.892847107
04027_045244,4027,45244,yumaAZ,32.86037853,-114.3998038,-9999,16.91886964,23.68333724,23.05623776,3.331285714,2.509428571,2.042428571,8.988,0.613105193
04027_045245,4027,45245,yumaAZ,32.87757366,-114.2943005,-9999,16.63165774,23.43007728,22.79257176,3.497285714,2.883,2.379571429,9.703142857,0.680405212
04027_045246,4027,45246,yumaAZ,32.89467065,-114.1887516,-9999,16.40645476,23.22845667,22.58200094,3.593714286,3.133857143,2.615857143,10.18485714,0.727897917
04027_045247,4027,45247,yumaAZ,32.91166946,-114.0831571,-9999,16.15442857,23.02961124,22.36715263,3.808571429,3.549857143,2.996,11.02142857,0.786646662
04027_045248,4027,45248,yumaAZ,32.92857002,-113.9775175,-9999,15.91373095,22.83992623,22.16155532,3.942714286,3.794142857,3.213142857,11.48071429,0.814957064
04027_045249,4027,45249,yumaAZ,32.94537229,-113.8718329,-9999,15.84211607,22.78207611,22.11063191,4.118,4.041,3.437428571,12.052,0.834732533
04027_045250,4027,45250,yumaAZ,32.9620762,-113.7661036,-9999,15.74233095,22.69324707,22.02936535,4.228285714,4.196,3.589428571,12.37842857,0.84890871
04027_045251,4027,45251,yumaAZ,32.97868171,-113.6603297,-9999,15.68855179,22.6432904,21.98247842,4.306571429,4.289285714,3.685428571,12.60014286,0.855768593
04027_045252,4027,45252,yumaAZ,32.99518877,-113.5545115,-9999,15.5960619,22.52693443,21.89460388,4.543,4.531714286,3.911571429,13.25785714,0.86101066
04027_045253,4027,45253,yumaAZ,33.01159731,-113.4486493,-9999,15.55788929,22.49272248,21.86053541,4.637857143,4.652,4.038,13.58,0.870660712
04027_045254,4027,45254,yumaAZ,33.02790729,-113.3427433,-9999,15.4830756,22.45551171,21.8214107,4.941571429,4.950285714,4.327285714,14.41985714,0.875690208
04027_045705,4027,45705,yumaAZ,32.94831944,-114.4205084,-9999,16.8871881,23.69028923,23.04367484,3.427428571,2.646571429,2.176,9.282,0.634878293
04027_045706,4027,45706,yumaAZ,32.96553134,-114.3148923,-9999,16.74808452,23.57539578,22.91851221,3.539714286,2.878857143,2.381857143,9.750428571,0.67289531
04027_045707,4027,45707,yumaAZ,32.98264502,-114.2092304,-9999,16.49904762,23.35704684,22.69593657,3.811,3.374857143,2.834857143,10.79114286,0.743861754
04027_045708,4027,45708,yumaAZ,32.99966043,-114.103523,-9999,16.23453512,23.11071194,22.45545918,4.021285714,3.769,3.187,11.61514286,0.792532594
04027_045709,4027,45709,yumaAZ,33.01657752,-113.9977701,-9999,16.06108869,22.95906674,22.3023248,4.12,3.953571429,3.354285714,11.99242857,0.814147018
04027_045710,4027,45710,yumaAZ,33.03339623,-113.8919722,-9999,15.89318929,22.81377166,22.16578347,4.347857143,4.292285714,3.66,12.73057143,0.841793987
04027_045711,4027,45711,yumaAZ,33.0501165,-113.7861293,-9999,15.78799167,22.72337354,22.07697151,4.409428571,4.362714286,3.731428571,12.91,0.84623858
04027_045712,4027,45712,yumaAZ,33.06673829,-113.6802418,-9999,15.62499405,22.56508665,21.93276071,4.633428571,4.583428571,3.939714286,13.48657143,0.85028057
04027_045713,4027,45713,yumaAZ,33.08326153,-113.5743098,-9999,15.53490714,22.47755152,21.85143162,4.709,4.650571429,4.011142857,13.66314286,0.851803537
04027_045714,4027,45714,yumaAZ,33.09968619,-113.4683336,-9999,15.43578036,22.38529977,21.76313475,4.844,4.779857143,4.149142857,14.03,0.856553026
04027_045715,4027,45715,yumaAZ,33.11601219,-113.3623135,-9999,15.33657381,22.29896253,21.68535027,5.061714286,4.953857143,4.313714286,14.57528571,0.852223978
04027_046168,4027,46168,yumaAZ,33.07060388,-114.2297549,-9999,16.58468036,23.47816042,22.79582332,3.868714286,3.368285714,2.828,10.85671429,0.730992209
04027_046169,4027,46169,yumaAZ,33.08763596,-114.1239342,-9999,16.3615494,23.24878337,22.58740041,4.133714286,3.840571429,3.249428571,11.87685714,0.786079624
04027_046170,4027,46170,yumaAZ,33.10456964,-114.0180679,-9999,16.15188512,23.03962178,22.40015219,4.458142857,4.327857143,3.683285714,12.99971429,0.826192841
04027_046171,4027,46171,yumaAZ,33.12140486,-113.9121563,-9999,15.99786607,22.89633958,22.2646487,4.543571429,4.480571429,3.827,13.30914286,0.842288948
04027_046172,4027,46172,yumaAZ,33.13814156,-113.8061997,-9999,15.77899583,22.70246956,22.07600879,4.636714286,4.588428571,3.932285714,13.54385714,0.848075916
04027_046173,4027,46173,yumaAZ,33.15477969,-113.7001983,-9999,15.61123036,22.55177752,21.92844187,4.826857143,4.753857143,4.083,14.00057143,0.845892033
04027_046174,4027,46174,yumaAZ,33.1713192,-113.5941523,-9999,15.42816905,22.38942037,21.76465621,4.935285714,4.822,4.161,14.21628571,0.843112282
04027_046175,4027,46175,yumaAZ,33.18776003,-113.4880619,-9999,15.26965298,22.24271546,21.62589131,5.114,4.958,4.291857143,14.63871429,0.839236829
04027_046176,4027,46176,yumaAZ,33.20410213,-113.3819275,-9999,15.17464583,22.15493443,21.54602125,5.272285714,5.066571429,4.405142857,15.00428571,0.835528098
04027_046629,4027,46629,yumaAZ,33.15854738,-114.2503252,-9999,16.56831905,23.50837119,22.8021994,3.998142857,3.514857143,2.961714286,11.22042857,0.740772502
04027_046630,4027,46630,yumaAZ,33.17559621,-114.1443909,-9999,16.37913155,23.28800585,22.62087026,4.287857143,4.008,3.402285714,12.32514286,0.793469932
04027_046631,4027,46631,yumaAZ,33.19254656,-114.0384109,-9999,16.254075,23.15066745,22.50936448,4.583571429,4.426571429,3.773857143,13.32471429,0.823344242
04027_046632,4027,46632,yumaAZ,33.20939835,-113.9323855,-9999,16.02533333,22.91931265,22.300858,4.780714286,4.742714286,4.058857143,14.016,0.849006425
04027_046633,4027,46633,yumaAZ,33.22615155,-113.8263149,-9999,15.83242738,22.75005269,22.12930109,4.841142857,4.784857143,4.099571429,14.115,0.846818933
04027_046634,4027,46634,yumaAZ,33.2428061,-113.7201994,-9999,15.52066071,22.48418735,21.85465182,5.031285714,4.916285714,4.225571429,14.49471429,0.839859167
04027_046635,4027,46635,yumaAZ,33.25936194,-113.6140391,-9999,15.36977976,22.34893911,21.7185257,5.102285714,4.963285714,4.275285714,14.62871429,0.83791578
04027_046636,4027,46636,yumaAZ,33.27581901,-113.5078343,-9999,15.1193506,22.11733138,21.49849293,5.332571429,5.109,4.417285714,15.11214286,0.828359408
04027_046637,4027,46637,yumaAZ,33.29217727,-113.4015853,-9999,15.03494583,22.02762998,21.42216212,5.414285714,5.147714286,4.464857143,15.30642857,0.824643799
04027_047091,4027,47091,yumaAZ,33.26354134,-114.1648933,-9999,16.42653274,23.39298009,22.69153734,4.321571429,3.976285714,3.376857143,12.30614286,0.781395656
04027_047092,4027,47092,yumaAZ,33.28050842,-114.0587994,-9999,16.23874286,23.18181616,22.52020377,4.737142857,4.569428571,3.902857143,13.71857143,0.823884198
04027_047093,4027,47093,yumaAZ,33.29737687,-113.9526599,-9999,16.11067917,23.00641335,22.38672211,4.955,4.888714286,4.184714286,14.476,0.844543751
04027_047094,4027,47094,yumaAZ,33.31414663,-113.8464751,-9999,15.70815119,22.67525176,22.03110816,5.118714286,4.999285714,4.284428571,14.734,0.837012643
04027_047095,4027,47095,yumaAZ,33.33081766,-113.7402452,-9999,15.49700357,22.48291803,21.84158902,5.187714286,5.044285714,4.328857143,14.849,0.834444016
04027_047096,4027,47096,yumaAZ,33.3473899,-113.6339704,-9999,15.23563988,22.24038407,21.60607162,5.305,5.113,4.400714286,15.06314286,0.829540864
04027_047097,4027,47097,yumaAZ,33.36386329,-113.527651,-9999,15.02072381,22.04395433,21.4152647,5.493428571,5.226285714,4.502285714,15.447,0.819576637
04027_047552,4027,47552,yumaAZ,33.35147152,-114.1854415,-9999,16.37777321,23.41072131,22.67347606,4.419714286,4.076142857,3.471285714,12.54857143,0.785409529
04027_047553,4027,47553,yumaAZ,33.3684554,-114.0792334,-9999,16.21668571,23.25722365,22.53477216,4.689,4.439285714,3.794714286,13.41442857,0.809280078
04027_047554,4027,47554,yumaAZ,33.38534057,-113.9729797,-9999,15.97193095,22.96200585,22.28884336,5.021714286,4.880571429,4.176285714,14.45528571,0.831645426
04027_048013,4027,48013,yumaAZ,33.43938691,-114.2060356,-9999,16.33280952,23.50122131,22.68515274,4.427428571,3.990428571,3.402285714,12.36928571,0.768456376
04027_048014,4027,48014,yumaAZ,33.45638767,-114.0997132,-9999,16.11571905,23.24883372,22.47537878,4.776142857,4.459571429,3.810857143,13.48357143,0.797894296
35001_050392,35001,50392,bernalilloNM,34.87175963,-106.2895644,-9999,4.311604167,12.16028103,10.66357999,9.350285714,18.64985714,14.68942857,35.84114286,1.571013873
35001_050393,35001,50393,bernalilloNM,34.88136784,-106.1799042,-9999,4.153747024,11.97847775,10.49707449,8.560714286,18.77085714,14.855,34.72685714,1.735252399
35001_050847,35001,50847,bernalilloNM,34.9007536,-106.9596196,-9999,6.034329762,14.26395667,12.52203754,5.951857143,12.40614286,9.907,24.24028571,1.664522478
35001_050848,35001,50848,bernalilloNM,34.91098788,-106.850004,-9999,6.211578571,14.50924707,12.69896483,5.918857143,12.17157143,9.695142857,23.76157143,1.638009268
35001_050849,35001,50849,bernalilloNM,34.92111961,-106.7403594,-9999,6.327094048,14.67206557,12.81526389,5.899285714,11.98514286,9.525428571,23.44457143,1.6146749
35001_050850,35001,50850,bernalilloNM,34.93114875,-106.6306861,-9999,6.073638095,14.36998478,12.56156996,6.595714286,13.11357143,10.37657143,25.65257143,1.57322937
35001_050851,35001,50851,bernalilloNM,34.94107527,-106.5209843,-9999,5.66991131,13.88090749,12.15470485,7.431142857,14.42042857,11.35242857,28.21414286,1.527682725
