Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,PPTgs_below,NDVI_predict_below,NPP_predict_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,PPTgs_avg,NDVI_predict_avg,NPP_predict_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,PPTgs_above,NDVI_predict_above,NPP_predict_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above,pptWatYrReceived,pptAvgWatYrReceived,pptGSremainder_below,pptGSremainder_avg,pptGSremainder_above
4003,cochiseAZ           ,35143,1,2022,0.0376,343.1947,1.1516,0.0193,197.655,1.8206,-145.5397,-42.4073,1.3839,0.0207,209.2743,5.5975,-133.9204,-39.0217,2.1841,0.0257,249.078,34.2433,-94.1167,-27.4237,2.692913386,5.736220472,0.049237795,0.281537795,1.081737795
4003,cochiseAZ           ,35144,1,2022,0.0375,342.643,1.1713,0.0197,201.027,1.9004,-141.616,-41.3305,1.4186,0.0212,213.0272,5.3746,-129.6158,-37.8282,2.2211,0.0263,253.5861,34.6121,-89.0569,-25.9912,2.807086614,5.835413866,0.049252756,0.296552756,1.099052756
4003,cochiseAZ           ,35145,1,2022,0.0371,339.9301,1.1762,0.0199,202.7164,1.8865,-137.2137,-40.3653,1.4327,0.0215,215.2787,5.5978,-124.6514,-36.6697,2.2362,0.0266,255.9513,35.0722,-83.9788,-24.7047,2.893700787,5.882369887,0.050215748,0.306715748,1.110215748
4003,cochiseAZ           ,35146,1,2022,0.0385,350.919,1.3917,0.0216,216.1941,1.7426,-134.7249,-38.392,1.6572,0.0232,229.3684,6.2381,-121.5507,-34.6378,2.4806,0.0285,271.0943,34.8397,-79.8247,-22.7473,3.287401575,6.056942577,0.053117323,0.318617323,1.142017323
4003,cochiseAZ           ,35147,1,2022,0.0389,354.2376,1.437,0.0221,220.1247,1.9717,-134.1129,-37.8596,1.7037,0.0237,232.911,7.025,-121.3266,-34.2501,2.5413,0.029,275.2214,35.1908,-79.0162,-22.306,3.421259843,6.04484348,0.051173228,0.317873228,1.155473228
4003,cochiseAZ           ,35148,1,2022,0.0387,352.6194,1.4652,0.0229,226.5842,1.8154,-126.0352,-35.7426,1.7352,0.0245,239.4102,7.1959,-113.2092,-32.1052,2.5725,0.0298,281.2551,34.9104,-71.3643,-20.2383,3.590551181,5.984155944,0.047877165,0.317877165,1.155177165
4003,cochiseAZ           ,35149,1,2022,0.0391,355.615,1.6959,0.0251,244.2217,1.9044,-111.3933,-31.3241,1.978,0.0267,257.1701,6.9116,-98.4449,-27.683,2.8159,0.0321,300.0408,33.8302,-55.5742,-15.6276,4.059055118,6.071730363,0.050230709,0.332330709,1.170230709
4003,cochiseAZ           ,35597,1,2022,0.0377,344.1549,1.3353,0.0209,210.8913,1.784,-133.2636,-38.722,1.645,0.0228,225.7309,7.1234,-118.424,-34.4101,2.3875,0.0274,262.4747,38.8935,-81.6803,-23.7336,2.543307087,5.739581333,0.028213386,0.337913386,1.080413386
4003,cochiseAZ           ,35598,1,2022,0.0359,330.1302,1.1198,0.0189,194.907,2.1811,-135.2231,-40.9606,1.3914,0.0205,207.6313,6.7057,-122.4988,-37.1062,2.1847,0.0254,246.3542,43.2683,-83.776,-25.3766,2.377952756,5.343287882,0.037122835,0.308722835,1.102022835
4003,cochiseAZ           ,35599,1,2022,0.0348,321.4623,1.0361,0.0185,191.6109,2.1554,-129.8514,-40.394,1.271,0.0199,202.5785,5.504,-118.8838,-36.9822,2.083,0.0249,242.2323,40.8967,-79.23,-24.6467,2.295275591,5.130881506,0.0361,0.271,1.083
4003,cochiseAZ           ,35600,1,2022,0.0354,326.3111,1.1161,0.0191,196.3,1.9539,-130.0111,-39.8427,1.3205,0.0202,204.961,5.0663,-121.3501,-37.1885,2.1207,0.0252,244.682,30.8469,-81.6291,-25.0157,2.251968504,5.22988285,0.037359843,0.241759843,1.041959843
4003,cochiseAZ           ,35601,1,2022,0.0357,328.1333,1.1594,0.0193,198.2273,1.7552,-129.906,-39.5894,1.3668,0.0205,207.5469,5.8519,-120.5864,-36.7492,2.1719,0.0256,248.1954,31.6837,-79.9379,-24.3614,2.362204724,5.393604763,0.041289764,0.248689764,1.053789764
4003,cochiseAZ           ,35602,1,2022,0.0369,337.6195,1.1952,0.0195,199.9306,1.9505,-137.6889,-40.7823,1.4094,0.0208,209.6035,6.3831,-128.016,-37.9172,2.2156,0.0258,249.9383,32.6535,-87.6812,-25.9704,2.531496063,5.581332821,0.045593701,0.259793701,1.065993701
