Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,NDVI_predict_2021_below,NPP_predict_2021_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,NDVI_predict_2021_avg,NPP_predict_2021_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,NDVI_predict_2021_above,NPP_predict_2021_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above
4001,apacheAZ            ,60046,1,2021,0.0343,317.046,0.0391,355.2972,4.7367,38.2512,12.0649,0.0413,372.5496,7.2061,55.5036,17.5065,0.0436,391.2378,14.1619,74.1918,23.401
4001,apacheAZ            ,60047,1,2021,0.0345,318.7736,0.0386,351.3578,4.7145,32.5842,10.2217,0.0405,366.2521,3.9466,47.4785,14.8941,0.0434,389.8963,14.0362,71.1227,22.3114
4001,apacheAZ            ,60048,1,2021,0.0349,321.9064,0.038,346.8643,4.3815,24.9578,7.7531,0.0398,360.8467,3.7815,38.9403,12.0968,0.0432,387.7478,15.3258,65.8414,20.4536
4001,apacheAZ            ,60049,1,2021,0.0353,325.5524,0.0377,344.3279,4.291,18.7756,5.7673,0.0397,360.0593,4.7426,34.507,10.5995,0.0432,388.0806,16.1446,62.5282,19.2068
4001,apacheAZ            ,60050,1,2021,0.0348,321.0466,0.0373,341.5113,4.6986,20.4647,6.3744,0.0392,356.3309,5.1357,35.2843,10.9904,0.0423,381.1385,15.9172,60.0919,18.7175
4001,apacheAZ            ,60504,1,2021,0.0331,307.6449,0.0391,355.1872,4.7873,47.5422,15.4536,0.0413,372.7671,7.2508,65.1221,21.168,0.0437,391.9938,12.7159,84.3488,27.4176
4001,apacheAZ            ,60505,1,2021,0.0333,309.0485,0.0388,353.3766,4.6781,44.3282,14.3434,0.0411,371.0456,7.1407,61.9972,20.0607,0.0434,389.8963,12.351,80.8479,26.1603
4001,apacheAZ            ,60506,1,2021,0.0335,310.8603,0.0389,353.5587,4.6387,42.6984,13.7356,0.0411,371.3587,7.114,60.4984,19.4616,0.0436,390.9313,12.409,80.071,25.7579
4001,apacheAZ            ,60507,1,2021,0.034,314.9268,0.0386,351.8687,4.6572,36.942,11.7303,0.0408,369.3242,7.0834,54.3974,17.273,0.0434,389.5858,13.8512,74.6591,23.7068
4001,apacheAZ            ,60508,1,2021,0.0342,316.2753,0.0381,347.5625,4.746,31.2872,9.8924,0.04,362.8603,5.1892,46.585,14.7293,0.043,386.8307,14.3029,70.5555,22.3082
4001,apacheAZ            ,60509,1,2021,0.0344,318.3814,0.038,346.4568,4.4668,28.0754,8.8182,0.0398,360.7144,3.8345,42.3329,13.2963,0.043,386.3499,14.7362,67.9685,21.3481
4001,apacheAZ            ,60510,1,2021,0.0344,318.2238,0.0375,342.7545,4.6783,24.5307,7.7086,0.0394,357.6003,4.8363,39.3765,12.3738,0.0427,384.204,15.6257,65.9802,20.7339
4001,apacheAZ            ,60511,1,2021,0.0346,319.9522,0.0369,338.0933,4.1308,18.1411,5.6699,0.039,354.4247,7.0992,34.4725,10.7743,0.0417,376.3187,17.0132,56.3665,17.6171
4001,apacheAZ            ,60965,1,2021,0.0327,304.5187,0.0386,351.4757,4.7738,46.9571,15.4201,0.0407,368.2997,6.4896,63.7811,20.9449,0.0433,388.788,12.119,84.2693,27.673
4001,apacheAZ            ,60966,1,2021,0.0328,305.4488,0.0385,351.0657,4.5633,45.6169,14.9344,0.0407,368.2892,6.8063,62.8404,20.5731,0.0432,388.0046,11.6139,82.5558,27.0277
4001,apacheAZ            ,60967,1,2021,0.0331,307.6083,0.0384,349.7019,4.3722,42.0936,13.6842,0.0405,366.8141,7.0004,59.2058,19.2472,0.0431,387.3404,12.009,79.7321,25.92
4001,apacheAZ            ,60968,1,2021,0.0332,308.51,0.0379,346.2603,4.4959,37.7503,12.2363,0.04,362.6127,6.4125,54.1027,17.5368,0.0428,384.6102,12.3839,76.1001,24.667
4001,apacheAZ            ,60969,1,2021,0.0337,312.8014,0.038,346.9455,4.6567,34.1441,10.9156,0.04,362.7424,6.0443,49.941,15.9657,0.0429,385.822,13.4522,73.0206,23.3441
4001,apacheAZ            ,60970,1,2021,0.0342,316.6037,0.0375,343.0716,4.4643,26.4679,8.3599,0.0395,358.275,4.5984,41.6713,13.162,0.0426,383.1023,14.794,66.4986,21.0037
4001,apacheAZ            ,60971,1,2021,0.0345,319.0788,0.0372,340.3244,4.1657,21.2455,6.6584,0.0391,355.2854,4.6451,36.2066,11.3472,0.0422,380.2332,15.2395,61.1544,19.1659
4001,apacheAZ            ,60972,1,2021,0.0345,318.8461,0.0368,337.2601,4.7483,18.414,5.7752,0.0388,353.2011,6.7645,34.355,10.7748,0.0415,374.2986,16.3694,55.4525,17.3916
4001,apacheAZ            ,61426,1,2021,0.0323,301.0854,0.0379,346.0481,4.5182,44.9627,14.9335,0.0399,361.9812,5.7106,60.8958,20.2254,0.0426,383.1691,11.6899,82.0837,27.2626
4001,apacheAZ            ,61427,1,2021,0.0325,302.7064,0.038,346.3874,4.1866,43.681,14.4302,0.04,362.9336,6.1527,60.2273,19.8963,0.0427,383.777,10.8291,81.0706,26.7819
4001,apacheAZ            ,61428,1,2021,0.0327,304.7156,0.0379,346.0808,4.3574,41.3652,13.575,0.04,362.9467,7.1601,58.2311,19.11,0.0427,384.1097,11.4766,79.3941,26.0551
4001,apacheAZ            ,61429,1,2021,0.0328,304.9689,0.0378,345.2201,4.2068,40.2512,13.1985,0.0398,361.3131,6.9651,56.3442,18.4754,0.0426,383.2988,11.8438,78.3299,25.6846
4001,apacheAZ            ,61430,1,2021,0.0332,308.4463,0.0375,342.7441,4.309,34.2978,11.1195,0.0396,359.0768,6.9815,50.6305,16.4147,0.0423,381.0716,13.1987,72.6254,23.5456
4001,apacheAZ            ,61431,1,2021,0.0338,313.2625,0.0374,342.0772,4.2545,28.8147,9.1983,0.0394,358.0903,5.403,44.8277,14.31,0.0423,380.8856,14.3501,67.6231,21.5867
4001,apacheAZ            ,61432,1,2021,0.0341,315.7242,0.0373,340.8667,4.6973,25.1425,7.9635,0.0393,356.7632,5.8668,41.039,12.9984,0.0418,377.1637,15.9186,61.4395,19.4599
