Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,PPTgs_below,NDVI_predict_below,NPP_predict_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,PPTgs_avg,NDVI_predict_avg,NPP_predict_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,PPTgs_above,NDVI_predict_above,NPP_predict_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above,pptWatYrReceived,pptAvgWatYrReceived,pptGSremainder_below,pptGSremainder_avg,pptGSremainder_above
35047,sanmiguelNM         ,52717,1,2022,0.0864,731.1866,6.1378,0.0681,586.2014,72.1946,-144.9852,-19.8287,7.8159,0.0911,768.8301,41.3406,37.6435,5.1483,9.8274,0.1008,846.187,103.1172,115.0004,15.7279,3.366141732,2.739313836,2.771658268,4.449758268,6.461258268
35047,sanmiguelNM         ,52718,1,2022,0.0864,731.6582,6.1932,0.0687,591.092,62.7676,-140.5662,-19.212,7.8842,0.0919,775.5046,48.5813,43.8464,5.9927,9.8593,0.1019,854.6045,106.7789,122.9463,16.8038,3.413385827,2.770528684,2.779814173,4.470814173,6.445914173
35047,sanmiguelNM         ,52719,1,2022,0.0854,723.2088,6.1673,0.0689,592.6948,56.0923,-130.514,-18.0465,7.7493,0.0898,758.8405,74.6212,35.6317,4.9269,9.8232,0.1009,846.9867,111.1798,123.7779,17.1151,3.338582677,2.816929134,2.828717323,4.410717323,6.484617323
35047,sanmiguelNM         ,52720,1,2022,0.0851,720.9623,5.6273,0.0616,534.6472,48.4056,-186.3151,-25.8426,7.2165,0.0819,695.3658,74.903,-25.5965,-3.5503,9.355,0.0937,789.1783,112.614,68.216,9.4618,2.826771654,2.836051744,2.800528346,4.389728346,6.528228346
35047,sanmiguelNM         ,53164,1,2022,0.0855,724.61,8.8612,0.102,855.8758,46.7065,131.2658,18.1154,10.1181,0.1138,949.3501,49.3743,224.7401,31.0153,11.8835,0.1177,980.6107,71.648,256.0007,35.3294,5.342519685,2.221222347,3.518680315,4.775580315,6.540980315
35047,sanmiguelNM         ,53165,1,2022,0.0927,781.4945,9.1831,0.1051,880.021,58.4987,98.5266,12.6075,10.5338,0.1158,965.587,31.0036,184.0925,23.5565,12.5423,0.1181,983.3448,75.9411,201.8503,25.8288,5.374015748,2.328927634,3.809084252,5.159784252,7.168284252
35047,sanmiguelNM         ,53166,1,2022,0.0992,833.3768,8.6709,0.099,831.2488,64.2287,-2.128,-0.2553,10.1617,0.1121,935.8506,41.5301,102.4739,12.2962,12.2211,0.115,958.6357,89.9215,125.2589,15.0303,4.653543307,2.474315711,4.017356693,5.508156693,7.567556693
35047,sanmiguelNM         ,53167,1,2022,0.0991,832.0918,8.2743,0.0939,791.2904,59.9907,-40.8014,-4.9035,10.0495,0.1099,918.3971,47.9387,86.3053,10.3721,11.9941,0.1131,944.0152,98.655,111.9235,13.4509,4.350393701,2.526902887,3.923906299,5.699106299,7.643706299
35047,sanmiguelNM         ,53168,1,2022,0.0908,766.2555,6.7746,0.0755,644.601,81.997,-121.6545,-15.8765,8.9022,0.0933,786.1538,96.0207,19.8983,2.5968,10.8586,0.108,902.9325,61.5158,136.677,17.837,3.204724409,2.556055493,3.569875591,5.697475591,7.653875591
35047,sanmiguelNM         ,53169,1,2022,0.094,791.6561,6.8474,0.0782,666.183,91.4329,-125.473,-15.8494,8.8304,0.096,808.1767,77.08,16.5206,2.0868,10.7395,0.1087,908.7116,65.7037,117.0555,14.7862,3.279527559,2.611173603,3.567872441,5.550872441,7.459972441
35047,sanmiguelNM         ,53170,1,2022,0.0942,793.6611,7.0269,0.0799,679.6449,94.9154,-114.0162,-14.3659,8.9455,0.0977,821.6898,63.8292,28.0287,3.5316,10.7717,0.1108,925.0613,59.9723,131.4003,16.5562,3.492125984,2.630202475,3.534774016,5.453374016,7.279574016
35047,sanmiguelNM         ,53171,1,2022,0.093,784.0053,7.125,0.0808,686.9995,95.1336,-97.0057,-12.3731,9.0112,0.0999,839.1058,51.9707,55.1005,7.0281,10.7267,0.1114,930.2834,52.7091,146.2781,18.6578,3.677165354,2.667791526,3.447834646,5.334034646,7.049534646
35047,sanmiguelNM         ,53172,1,2022,0.0918,774.403,7.0358,0.0803,683.3359,94.4751,-91.0671,-11.7597,8.8465,0.1013,849.6183,51.5526,75.2152,9.7127,10.5863,0.1104,922.1393,65.2348,147.7363,19.0774,3.645669291,2.674071991,3.390130709,5.200830709,6.940630709
35047,sanmiguelNM         ,53173,1,2022,0.0895,756.2329,6.9324,0.0784,667.7244,94.9714,-88.5085,-11.7039,8.6381,0.0981,824.3897,47.3127,68.1568,9.0127,10.395,0.1093,913.6569,61.6204,157.424,20.8169,3.622047244,2.694694413,3.310352756,5.016052756,6.772952756
35047,sanmiguelNM         ,53174,1,2022,0.088,744.3089,6.8445,0.0775,661.0738,96.2354,-83.2352,-11.1829,8.3786,0.0958,806.4405,44.7054,62.1316,8.3476,10.2644,0.1096,916.0321,61.436,171.7232,23.0715,3.606299213,2.702474691,3.238200787,4.772300787,6.658100787
35047,sanmiguelNM         ,53175,1,2022,0.0892,753.4453,6.8474,0.0776,661.5796,97.2682,-91.8657,-12.1928,8.2677,0.0963,810.4049,43.3158,56.9597,7.5599,10.2247,0.1065,891.5827,88.1593,138.1375,18.3341,3.637795276,2.707536558,3.209604724,4.629904724,6.586904724
35047,sanmiguelNM         ,53176,1,2022,0.0883,746.9131,6.8005,0.0768,655.1408,92.9012,-91.7723,-12.2869,8.1785,0.0957,805.1658,36.9595,58.2527,7.7991,10.2818,0.1069,894.2826,92.9867,147.3695,19.7305,3.708661417,2.719253843,3.091838583,4.469838583,6.573138583
35047,sanmiguelNM         ,53177,1,2022,0.0867,733.924,6.6709,0.0752,642.3078,85.2833,-91.6162,-12.4831,8.1404,0.0952,801.4099,37.4526,67.4858,9.1952,10.2231,0.1055,883.6163,93.3917,149.6923,20.3962,3.696850394,2.72815898,2.974049606,4.443549606,6.526249606
35047,sanmiguelNM         ,53178,1,2022,0.0869,735.8242,6.4613,0.0724,620.4524,78.4788,-115.3718,-15.6793,8.0374,0.0939,791.0238,40.5209,55.1996,7.5017,10.0568,0.1037,869.1942,93.9744,133.3699,18.1252,3.566929134,2.737720285,2.894370866,4.470470866,6.489870866
35047,sanmiguelNM         ,53179,1,2022,0.0873,738.2849,6.2251,0.0692,595.0871,67.6605,-143.1978,-19.396,7.8655,0.0924,779.0452,51.78,40.7603,5.521,9.8406,0.1011,848.5588,104.9802,110.2739,14.9365,3.350393701,2.767716535,2.874706299,4.515106299,6.490206299
35047,sanmiguelNM         ,53180,1,2022,0.0861,728.7134,6.3412,0.0714,612.4006,62.6262,-116.3128,-15.9614,7.9554,0.0926,780.7438,71.3342,52.0304,7.14,10.0262,0.1028,862.1847,105.7731,133.4713,18.316,3.460629921,2.809711286,2.880570079,4.494770079,6.565570079
35047,sanmiguelNM         ,53625,1,2022,0.0917,773.92,9.7205,0.1111,927.8706,52.3799,153.9506,19.8923,10.9662,0.1188,988.748,36.1795,214.828,27.7584,12.7251,0.1186,987.7705,67.092,213.8505,27.6321,6.003937008,2.243250844,3.716562992,4.962262992,6.721162992
35047,sanmiguelNM         ,53626,1,2022,0.0999,838.6729,9.438,0.1077,901.1007,61.6782,62.4278,7.4436,10.7411,0.1159,965.7408,38.9394,127.0679,15.1511,12.6591,0.1162,968.6389,79.0239,129.966,15.4966,5.401574803,2.403168354,4.036425197,5.339525197,7.257525197
35047,sanmiguelNM         ,53627,1,2022,0.1027,861.4078,9.0043,0.1039,870.9918,70.8282,9.584,1.1126,10.4347,0.1132,944.8389,56.6596,83.4311,9.6854,12.4124,0.1129,942.1151,86.2688,80.7073,9.3692,4.822834646,2.519685039,4.181465354,5.611865354,7.589565354
35047,sanmiguelNM         ,53628,1,2022,0.1044,874.7454,8.315,0.0947,797.1345,66.5186,-77.611,-8.8724,9.895,0.1064,890.4925,45.7739,15.7471,1.8002,11.938,0.1101,920.2323,95.1269,45.4869,5.2,4.161417323,2.598987627,4.153582677,5.733582677,7.776582677
35047,sanmiguelNM         ,53629,1,2022,0.098,823.3576,7.4954,0.0847,718.2909,73.4019,-105.0667,-12.7608,9.5217,0.1008,846.04,88.0357,22.6825,2.7549,11.4006,0.1116,932.0503,54.7642,108.6927,13.2012,3.748031496,2.621484814,3.747368504,5.773668504,7.652568504
35047,sanmiguelNM         ,53630,1,2022,0.0953,802.3201,6.896,0.0784,668.0559,90.9794,-134.2642,-16.7345,8.9915,0.0955,804.1166,78.6604,1.7965,0.2239,10.958,0.1082,904.6174,60.0298,102.2973,12.7502,3.342519685,2.651293588,3.553480315,5.648980315,7.615480315
35047,sanmiguelNM         ,53631,1,2022,0.094,792.1858,7.2592,0.0825,700.3007,94.5246,-91.8851,-11.5989,9.2575,0.1009,846.9525,60.5947,54.7667,6.9134,11.0295,0.1116,931.9273,54.6427,139.7414,17.64,3.736220472,2.665541807,3.522979528,5.521279528,7.293279528
35047,sanmiguelNM         ,53632,1,2022,0.0931,784.9633,7.2831,0.0827,701.9651,96.1021,-82.9982,-10.5735,9.1371,0.1029,863.0152,50.5548,78.0518,9.9434,11.0082,0.1106,923.8003,61.9424,138.8369,17.6871,3.854330709,2.696194226,3.428769291,5.282769291,7.153869291
35047,sanmiguelNM         ,53633,1,2022,0.0926,780.6162,7.1722,0.0813,691.1416,95.7543,-89.4745,-11.462,8.9816,0.1015,851.6654,52.0314,71.0492,9.1017,10.8599,0.1105,923.1338,58.8085,142.5177,18.2571,3.818897638,2.705193101,3.353302362,5.162702362,7.041002362
35047,sanmiguelNM         ,53634,1,2022,0.0916,772.7033,7.0653,0.08,680.759,94.9185,-91.9443,-11.899,8.7392,0.1003,842.0346,25.6306,69.3313,8.9726,10.6624,0.1088,909.8634,81.6202,137.16,17.7507,3.791338583,2.711004874,3.273961417,4.947861417,6.871061417
35047,sanmiguelNM         ,53635,1,2022,0.0896,756.9813,7.023,0.0798,679.1015,95.7901,-77.8798,-10.2882,8.5499,0.099,831.84,24.2197,74.8587,9.8891,10.5358,0.1093,913.5783,81.8847,156.597,20.687,3.803149606,2.717754031,3.219850394,4.746750394,6.732650394
35047,sanmiguelNM         ,53636,1,2022,0.0877,742.0636,6.9934,0.0799,679.7098,100.929,-62.3538,-8.4028,8.4213,0.0984,826.6453,41.2957,84.5817,11.3982,10.4675,0.109,911.2509,82.8448,169.1873,22.7996,3.803149606,2.720753656,3.190250394,4.618150394,6.664350394
35047,sanmiguelNM         ,53637,1,2022,0.087,735.9552,7.0899,0.0808,686.7603,95.9362,-49.1949,-6.6845,8.4206,0.099,831.9904,32.5383,96.0351,13.049,10.5715,0.1099,918.3697,82.2411,182.4145,24.7861,3.952755906,2.722815898,3.137144094,4.467844094,6.618744094
35047,sanmiguelNM         ,53638,1,2022,0.0875,740.5143,6.9596,0.0789,671.8904,90.8277,-68.6239,-9.2671,8.3294,0.0975,819.4752,34.9196,78.9609,10.663,10.4616,0.1083,905.7999,86.1782,165.2856,22.3204,3.893700787,2.73415823,3.065899213,4.435699213,6.567899213
